"Datum";"-A/965031 [kW]";"Status";
"01.03.2025 15:00:00";0,153;"namìøená data OK";
"01.03.2025 15:15:00";0,161;"namìøená data OK";
"01.03.2025 15:30:00";0,128;"namìøená data OK";
"01.03.2025 15:45:00";0,119;"namìøená data OK";
"01.03.2025 16:00:00";0,116;"namìøená data OK";
"01.03.2025 16:15:00";0,116;"namìøená data OK";
"01.03.2025 16:30:00";0,063;"namìøená data OK";
"01.03.2025 16:45:00";0;"namìøená data OK";
"01.03.2025 17:00:00";0;"namìøená data OK";
"01.03.2025 17:15:00";0;"namìøená data OK";
"01.03.2025 17:30:00";0;"namìøená data OK";
"01.03.2025 17:45:00";0;"namìøená data OK";
"01.03.2025 18:00:00";0;"namìøená data OK";
"01.03.2025 18:15:00";0;"namìøená data OK";
"01.03.2025 18:30:00";0;"namìøená data OK";
"01.03.2025 18:45:00";0;"namìøená data OK";
"01.03.2025 19:00:00";0;"namìøená data OK";
"01.03.2025 19:15:00";0;"namìøená data OK";
"01.03.2025 19:30:00";0;"namìøená data OK";
"01.03.2025 19:45:00";0;"namìøená data OK";
"01.03.2025 20:00:00";0;"namìøená data OK";
"01.03.2025 20:15:00";0;"namìøená data OK";
"01.03.2025 20:30:00";0;"namìøená data OK";
"01.03.2025 20:45:00";0;"namìøená data OK";
"01.03.2025 21:00:00";0;"namìøená data OK";
"01.03.2025 21:15:00";0;"namìøená data OK";
"01.03.2025 21:30:00";0;"namìøená data OK";
"01.03.2025 21:45:00";0;"namìøená data OK";
"01.03.2025 22:00:00";0;"namìøená data OK";
"01.03.2025 22:15:00";0;"namìøená data OK";
"01.03.2025 22:30:00";0;"namìøená data OK";
"01.03.2025 22:45:00";0;"namìøená data OK";
"01.03.2025 23:00:00";0;"namìøená data OK";
"01.03.2025 23:15:00";0;"namìøená data OK";
"01.03.2025 23:30:00";0;"namìøená data OK";
"01.03.2025 23:45:00";0;"namìøená data OK";
"01.03.2025 24:00:00";0;"namìøená data OK";
"02.03.2025 00:15:00";0;"namìøená data OK";
"02.03.2025 00:30:00";0;"namìøená data OK";
"02.03.2025 00:45:00";0;"namìøená data OK";
"02.03.2025 01:00:00";0;"namìøená data OK";
"02.03.2025 01:15:00";0;"namìøená data OK";
"02.03.2025 01:30:00";0;"namìøená data OK";
"02.03.2025 01:45:00";0;"namìøená data OK";
"02.03.2025 02:00:00";0;"namìøená data OK";
"02.03.2025 02:15:00";0;"namìøená data OK";
"02.03.2025 02:30:00";0;"namìøená data OK";
"02.03.2025 02:45:00";0;"namìøená data OK";
"02.03.2025 03:00:00";0;"namìøená data OK";
"02.03.2025 03:15:00";0;"namìøená data OK";
"02.03.2025 03:30:00";0;"namìøená data OK";
"02.03.2025 03:45:00";0;"namìøená data OK";
"02.03.2025 04:00:00";0;"namìøená data OK";
"02.03.2025 04:15:00";0;"namìøená data OK";
"02.03.2025 04:30:00";0;"namìøená data OK";
"02.03.2025 04:45:00";0;"namìøená data OK";
"02.03.2025 05:00:00";0;"namìøená data OK";
"02.03.2025 05:15:00";0;"namìøená data OK";
"02.03.2025 05:30:00";0;"namìøená data OK";
"02.03.2025 05:45:00";0;"namìøená data OK";
"02.03.2025 06:00:00";0;"namìøená data OK";
"02.03.2025 06:15:00";0;"namìøená data OK";
"02.03.2025 06:30:00";0;"namìøená data OK";
"02.03.2025 06:45:00";0;"namìøená data OK";
"02.03.2025 07:00:00";0;"namìøená data OK";
"02.03.2025 07:15:00";0;"namìøená data OK";
"02.03.2025 07:30:00";0;"namìøená data OK";
"02.03.2025 07:45:00";0;"namìøená data OK";
"02.03.2025 08:00:00";0;"namìøená data OK";
"02.03.2025 08:15:00";0,003;"namìøená data OK";
"02.03.2025 08:30:00";0,024;"namìøená data OK";
"02.03.2025 08:45:00";0,034;"namìøená data OK";
"02.03.2025 09:00:00";0;"namìøená data OK";
"02.03.2025 09:15:00";0;"namìøená data OK";
"02.03.2025 09:30:00";0;"namìøená data OK";
"02.03.2025 09:45:00";0,001;"namìøená data OK";
"02.03.2025 10:00:00";0;"namìøená data OK";
"02.03.2025 10:15:00";0,009;"namìøená data OK";
"02.03.2025 10:30:00";0,041;"namìøená data OK";
"02.03.2025 10:45:00";0,055;"namìøená data OK";
"02.03.2025 11:00:00";0,063;"namìøená data OK";
"02.03.2025 11:15:00";0,053;"namìøená data OK";
"02.03.2025 11:30:00";0,05;"namìøená data OK";
"02.03.2025 11:45:00";0,039;"namìøená data OK";
"02.03.2025 12:00:00";0,141;"namìøená data OK";
"02.03.2025 12:15:00";0,095;"namìøená data OK";
"02.03.2025 12:30:00";0,057;"namìøená data OK";
"02.03.2025 12:45:00";0,053;"namìøená data OK";
"02.03.2025 13:00:00";0,011;"namìøená data OK";
"02.03.2025 13:15:00";0,016;"namìøená data OK";
"02.03.2025 13:30:00";0,026;"namìøená data OK";
"02.03.2025 13:45:00";0,033;"namìøená data OK";
"02.03.2025 14:00:00";0,1;"namìøená data OK";
"02.03.2025 14:15:00";0,17;"namìøená data OK";
"02.03.2025 14:30:00";0,165;"namìøená data OK";
"02.03.2025 14:45:00";0,208;"namìøená data OK";
"02.03.2025 15:00:00";0,189;"namìøená data OK";
"02.03.2025 15:15:00";0,139;"namìøená data OK";
"02.03.2025 15:30:00";0,047;"namìøená data OK";
"02.03.2025 15:45:00";0,036;"namìøená data OK";
"02.03.2025 16:00:00";0,015;"namìøená data OK";
"02.03.2025 16:15:00";0,029;"namìøená data OK";
"02.03.2025 16:30:00";0,007;"namìøená data OK";
"02.03.2025 16:45:00";0,011;"namìøená data OK";
"02.03.2025 17:00:00";0,013;"namìøená data OK";
"02.03.2025 17:15:00";0,074;"namìøená data OK";
"02.03.2025 17:30:00";0,084;"namìøená data OK";
"02.03.2025 17:45:00";0,138;"namìøená data OK";
"02.03.2025 18:00:00";0,188;"namìøená data OK";
"02.03.2025 18:15:00";0,171;"namìøená data OK";
"02.03.2025 18:30:00";0,195;"namìøená data OK";
"02.03.2025 18:45:00";0,181;"namìøená data OK";
"02.03.2025 19:00:00";0,168;"namìøená data OK";
"02.03.2025 19:15:00";0,132;"namìøená data OK";
"02.03.2025 19:30:00";0,072;"namìøená data OK";
"02.03.2025 19:45:00";0,028;"namìøená data OK";
"02.03.2025 20:00:00";0,025;"namìøená data OK";
"02.03.2025 20:15:00";0,03;"namìøená data OK";
"02.03.2025 20:30:00";0,023;"namìøená data OK";
"02.03.2025 20:45:00";0,177;"namìøená data OK";
"02.03.2025 21:00:00";0,208;"namìøená data OK";
"02.03.2025 21:15:00";0,211;"namìøená data OK";
"02.03.2025 21:30:00";0,181;"namìøená data OK";
"02.03.2025 21:45:00";0,081;"namìøená data OK";
"02.03.2025 22:00:00";0,013;"namìøená data OK";
"02.03.2025 22:15:00";0,015;"namìøená data OK";
"02.03.2025 22:30:00";0,009;"namìøená data OK";
"02.03.2025 22:45:00";0,012;"namìøená data OK";
"02.03.2025 23:00:00";0,014;"namìøená data OK";
"02.03.2025 23:15:00";0,03;"namìøená data OK";
"02.03.2025 23:30:00";0,035;"namìøená data OK";
"02.03.2025 23:45:00";0,056;"namìøená data OK";
"02.03.2025 24:00:00";0,124;"namìøená data OK";
"03.03.2025 00:15:00";0,18;"namìøená data OK";
"03.03.2025 00:30:00";0,204;"namìøená data OK";
"03.03.2025 00:45:00";0,185;"namìøená data OK";
"03.03.2025 01:00:00";0,154;"namìøená data OK";
"03.03.2025 01:15:00";0,109;"namìøená data OK";
"03.03.2025 01:30:00";0,032;"namìøená data OK";
"03.03.2025 01:45:00";0,01;"namìøená data OK";
"03.03.2025 02:00:00";0,011;"namìøená data OK";
"03.03.2025 02:15:00";0,013;"namìøená data OK";
"03.03.2025 02:30:00";0,012;"namìøená data OK";
"03.03.2025 02:45:00";0,027;"namìøená data OK";
"03.03.2025 03:00:00";0;"namìøená data OK";
"03.03.2025 03:15:00";0;"namìøená data OK";
"03.03.2025 03:30:00";0;"namìøená data OK";
"03.03.2025 03:45:00";0;"namìøená data OK";
"03.03.2025 04:00:00";0;"namìøená data OK";
"03.03.2025 04:15:00";0;"namìøená data OK";
"03.03.2025 04:30:00";0;"namìøená data OK";
"03.03.2025 04:45:00";0;"namìøená data OK";
"03.03.2025 05:00:00";0;"namìøená data OK";
"03.03.2025 05:15:00";0;"namìøená data OK";
"03.03.2025 05:30:00";0;"namìøená data OK";
"03.03.2025 05:45:00";0;"namìøená data OK";
"03.03.2025 06:00:00";0;"namìøená data OK";
"03.03.2025 06:15:00";0;"namìøená data OK";
"03.03.2025 06:30:00";0;"namìøená data OK";
"03.03.2025 06:45:00";0;"namìøená data OK";
"03.03.2025 07:00:00";0;"namìøená data OK";
"03.03.2025 07:15:00";0;"namìøená data OK";
"03.03.2025 07:30:00";0;"namìøená data OK";
"03.03.2025 07:45:00";0;"namìøená data OK";
"03.03.2025 08:00:00";0;"namìøená data OK";
"03.03.2025 08:15:00";0;"namìøená data OK";
"03.03.2025 08:30:00";0,015;"namìøená data OK";
"03.03.2025 08:45:00";0,025;"namìøená data OK";
"03.03.2025 09:00:00";0,025;"namìøená data OK";
"03.03.2025 09:15:00";0,077;"namìøená data OK";
"03.03.2025 09:30:00";0,11;"namìøená data OK";
"03.03.2025 09:45:00";0,176;"namìøená data OK";
"03.03.2025 10:00:00";0,199;"namìøená data OK";
"03.03.2025 10:15:00";0,158;"namìøená data OK";
"03.03.2025 10:30:00";0,127;"namìøená data OK";
"03.03.2025 10:45:00";0,045;"namìøená data OK";
"03.03.2025 11:00:00";0,011;"namìøená data OK";
"03.03.2025 11:15:00";0,007;"namìøená data OK";
"03.03.2025 11:30:00";0,011;"namìøená data OK";
"03.03.2025 11:45:00";0,03;"namìøená data OK";
"03.03.2025 12:00:00";0,05;"namìøená data OK";
"03.03.2025 12:15:00";0,085;"namìøená data OK";
"03.03.2025 12:30:00";0,103;"namìøená data OK";
"03.03.2025 12:45:00";0,148;"namìøená data OK";
"03.03.2025 13:00:00";0,198;"namìøená data OK";
"03.03.2025 13:15:00";0,205;"namìøená data OK";
"03.03.2025 13:30:00";0,193;"namìøená data OK";
"03.03.2025 13:45:00";0,252;"namìøená data OK";
"03.03.2025 14:00:00";1,892;"namìøená data OK";
"03.03.2025 14:15:00";2,356;"namìøená data OK";
"03.03.2025 14:30:00";1,565;"namìøená data OK";
"03.03.2025 14:45:00";1,069;"namìøená data OK";
"03.03.2025 15:00:00";0,791;"namìøená data OK";
"03.03.2025 15:15:00";0,885;"namìøená data OK";
"03.03.2025 15:30:00";1,669;"namìøená data OK";
"03.03.2025 15:45:00";1,36;"namìøená data OK";
"03.03.2025 16:00:00";0,97;"namìøená data OK";
"03.03.2025 16:15:00";0,914;"namìøená data OK";
"03.03.2025 16:30:00";0,48;"namìøená data OK";
"03.03.2025 16:45:00";0,116;"namìøená data OK";
"03.03.2025 17:00:00";0,081;"namìøená data OK";
"03.03.2025 17:15:00";0,064;"namìøená data OK";
"03.03.2025 17:30:00";0,062;"namìøená data OK";
"03.03.2025 17:45:00";0,063;"namìøená data OK";
"03.03.2025 18:00:00";0,062;"namìøená data OK";
"03.03.2025 18:15:00";0,062;"namìøená data OK";
"03.03.2025 18:30:00";0,062;"namìøená data OK";
"03.03.2025 18:45:00";0,062;"namìøená data OK";
"03.03.2025 19:00:00";0,065;"namìøená data OK";
"03.03.2025 19:15:00";0,062;"namìøená data OK";
"03.03.2025 19:30:00";0,062;"namìøená data OK";
"03.03.2025 19:45:00";0,064;"namìøená data OK";
"03.03.2025 20:00:00";0,061;"namìøená data OK";
"03.03.2025 20:15:00";0,063;"namìøená data OK";
"03.03.2025 20:30:00";0,069;"namìøená data OK";
"03.03.2025 20:45:00";0,061;"namìøená data OK";
"03.03.2025 21:00:00";0,063;"namìøená data OK";
"03.03.2025 21:15:00";0,062;"namìøená data OK";
"03.03.2025 21:30:00";0,075;"namìøená data OK";
"03.03.2025 21:45:00";0,062;"namìøená data OK";
"03.03.2025 22:00:00";0,064;"namìøená data OK";
"03.03.2025 22:15:00";0,063;"namìøená data OK";
"03.03.2025 22:30:00";0,062;"namìøená data OK";
"03.03.2025 22:45:00";0,061;"namìøená data OK";
"03.03.2025 23:00:00";0,064;"namìøená data OK";
"03.03.2025 23:15:00";0,062;"namìøená data OK";
"03.03.2025 23:30:00";0,061;"namìøená data OK";
"03.03.2025 23:45:00";0,063;"namìøená data OK";
"03.03.2025 24:00:00";0,062;"namìøená data OK";
"04.03.2025 00:15:00";0,057;"namìøená data OK";
"04.03.2025 00:30:00";0,062;"namìøená data OK";
"04.03.2025 00:45:00";0,062;"namìøená data OK";
"04.03.2025 01:00:00";0,061;"namìøená data OK";
"04.03.2025 01:15:00";0,063;"namìøená data OK";
"04.03.2025 01:30:00";0,062;"namìøená data OK";
"04.03.2025 01:45:00";0,061;"namìøená data OK";
"04.03.2025 02:00:00";0,062;"namìøená data OK";
"04.03.2025 02:15:00";0,063;"namìøená data OK";
"04.03.2025 02:30:00";0,061;"namìøená data OK";
"04.03.2025 02:45:00";0,063;"namìøená data OK";
"04.03.2025 03:00:00";0,063;"namìøená data OK";
"04.03.2025 03:15:00";0,061;"namìøená data OK";
"04.03.2025 03:30:00";0,062;"namìøená data OK";
"04.03.2025 03:45:00";0,062;"namìøená data OK";
"04.03.2025 04:00:00";0,062;"namìøená data OK";
"04.03.2025 04:15:00";0,063;"namìøená data OK";
"04.03.2025 04:30:00";0,062;"namìøená data OK";
"04.03.2025 04:45:00";0,062;"namìøená data OK";
"04.03.2025 05:00:00";0,062;"namìøená data OK";
"04.03.2025 05:15:00";0,061;"namìøená data OK";
"04.03.2025 05:30:00";0,069;"namìøená data OK";
"04.03.2025 05:45:00";0,07;"namìøená data OK";
"04.03.2025 06:00:00";0,024;"namìøená data OK";
"04.03.2025 06:15:00";0;"namìøená data OK";
"04.03.2025 06:30:00";0;"namìøená data OK";
"04.03.2025 06:45:00";0;"namìøená data OK";
"04.03.2025 07:00:00";0;"namìøená data OK";
"04.03.2025 07:15:00";0,003;"namìøená data OK";
"04.03.2025 07:30:00";0,032;"namìøená data OK";
"04.03.2025 07:45:00";0,044;"namìøená data OK";
"04.03.2025 08:00:00";0,047;"namìøená data OK";
"04.03.2025 08:15:00";0,057;"namìøená data OK";
"04.03.2025 08:30:00";0,08;"namìøená data OK";
"04.03.2025 08:45:00";0,124;"namìøená data OK";
"04.03.2025 09:00:00";0,137;"namìøená data OK";
"04.03.2025 09:15:00";0,134;"namìøená data OK";
"04.03.2025 09:30:00";0,139;"namìøená data OK";
"04.03.2025 09:45:00";0,111;"namìøená data OK";
"04.03.2025 10:00:00";0,057;"namìøená data OK";
"04.03.2025 10:15:00";0,035;"namìøená data OK";
"04.03.2025 10:30:00";0,037;"namìøená data OK";
"04.03.2025 10:45:00";0,035;"namìøená data OK";
"04.03.2025 11:00:00";0,879;"namìøená data OK";
"04.03.2025 11:15:00";2,18;"namìøená data OK";
"04.03.2025 11:30:00";3,55;"namìøená data OK";
"04.03.2025 11:45:00";3,591;"namìøená data OK";
"04.03.2025 12:00:00";3,927;"namìøená data OK";
"04.03.2025 12:15:00";2,975;"namìøená data OK";
"04.03.2025 12:30:00";4,147;"namìøená data OK";
"04.03.2025 12:45:00";3,937;"namìøená data OK";
"04.03.2025 13:00:00";3,648;"namìøená data OK";
"04.03.2025 13:15:00";3,143;"namìøená data OK";
"04.03.2025 13:30:00";3,152;"namìøená data OK";
"04.03.2025 13:45:00";3,154;"namìøená data OK";
"04.03.2025 14:00:00";3,072;"namìøená data OK";
"04.03.2025 14:15:00";2,722;"namìøená data OK";
"04.03.2025 14:30:00";2,388;"namìøená data OK";
"04.03.2025 14:45:00";2,207;"namìøená data OK";
"04.03.2025 15:00:00";1,66;"namìøená data OK";
"04.03.2025 15:15:00";1,3;"namìøená data OK";
"04.03.2025 15:30:00";1,088;"namìøená data OK";
"04.03.2025 15:45:00";0,81;"namìøená data OK";
"04.03.2025 16:00:00";0,591;"namìøená data OK";
"04.03.2025 16:15:00";0,323;"namìøená data OK";
"04.03.2025 16:30:00";0,192;"namìøená data OK";
"04.03.2025 16:45:00";0,186;"namìøená data OK";
"04.03.2025 17:00:00";0,178;"namìøená data OK";
"04.03.2025 17:15:00";0,11;"namìøená data OK";
"04.03.2025 17:30:00";0,077;"namìøená data OK";
"04.03.2025 17:45:00";0,058;"namìøená data OK";
"04.03.2025 18:00:00";0,032;"namìøená data OK";
"04.03.2025 18:15:00";0,008;"namìøená data OK";
"04.03.2025 18:30:00";0,034;"namìøená data OK";
"04.03.2025 18:45:00";0,064;"namìøená data OK";
"04.03.2025 19:00:00";0,062;"namìøená data OK";
"04.03.2025 19:15:00";0,087;"namìøená data OK";
"04.03.2025 19:30:00";0,215;"namìøená data OK";
"04.03.2025 19:45:00";0,231;"namìøená data OK";
"04.03.2025 20:00:00";0,158;"namìøená data OK";
"04.03.2025 20:15:00";0,1;"namìøená data OK";
"04.03.2025 20:30:00";0,025;"namìøená data OK";
"04.03.2025 20:45:00";0,01;"namìøená data OK";
"04.03.2025 21:00:00";0,016;"namìøená data OK";
"04.03.2025 21:15:00";0,011;"namìøená data OK";
"04.03.2025 21:30:00";0,035;"namìøená data OK";
"04.03.2025 21:45:00";0,066;"namìøená data OK";
"04.03.2025 22:00:00";0,066;"namìøená data OK";
"04.03.2025 22:15:00";0,115;"namìøená data OK";
"04.03.2025 22:30:00";0,18;"namìøená data OK";
"04.03.2025 22:45:00";0,148;"namìøená data OK";
"04.03.2025 23:00:00";0,061;"namìøená data OK";
"04.03.2025 23:15:00";0,061;"namìøená data OK";
"04.03.2025 23:30:00";0,062;"namìøená data OK";
"04.03.2025 23:45:00";0,06;"namìøená data OK";
"04.03.2025 24:00:00";0,061;"namìøená data OK";
"05.03.2025 00:15:00";0,058;"namìøená data OK";
"05.03.2025 00:30:00";0,06;"namìøená data OK";
"05.03.2025 00:45:00";0,062;"namìøená data OK";
"05.03.2025 01:00:00";0,063;"namìøená data OK";
"05.03.2025 01:15:00";0,061;"namìøená data OK";
"05.03.2025 01:30:00";0,062;"namìøená data OK";
"05.03.2025 01:45:00";0,062;"namìøená data OK";
"05.03.2025 02:00:00";0,041;"namìøená data OK";
"05.03.2025 02:15:00";0;"namìøená data OK";
"05.03.2025 02:30:00";0;"namìøená data OK";
"05.03.2025 02:45:00";0;"namìøená data OK";
"05.03.2025 03:00:00";0;"namìøená data OK";
"05.03.2025 03:15:00";0;"namìøená data OK";
"05.03.2025 03:30:00";0;"namìøená data OK";
"05.03.2025 03:45:00";0;"namìøená data OK";
"05.03.2025 04:00:00";0;"namìøená data OK";
"05.03.2025 04:15:00";0;"namìøená data OK";
"05.03.2025 04:30:00";0;"namìøená data OK";
"05.03.2025 04:45:00";0;"namìøená data OK";
"05.03.2025 05:00:00";0;"namìøená data OK";
"05.03.2025 05:15:00";0;"namìøená data OK";
"05.03.2025 05:30:00";0;"namìøená data OK";
"05.03.2025 05:45:00";0;"namìøená data OK";
"05.03.2025 06:00:00";0;"namìøená data OK";
"05.03.2025 06:15:00";0;"namìøená data OK";
"05.03.2025 06:30:00";0;"namìøená data OK";
"05.03.2025 06:45:00";0;"namìøená data OK";
"05.03.2025 07:00:00";0;"namìøená data OK";
"05.03.2025 07:15:00";0;"namìøená data OK";
"05.03.2025 07:30:00";0,034;"namìøená data OK";
"05.03.2025 07:45:00";0,027;"namìøená data OK";
"05.03.2025 08:00:00";0,012;"namìøená data OK";
"05.03.2025 08:15:00";0,019;"namìøená data OK";
"05.03.2025 08:30:00";0,077;"namìøená data OK";
"05.03.2025 08:45:00";0,096;"namìøená data OK";
"05.03.2025 09:00:00";0,108;"namìøená data OK";
"05.03.2025 09:15:00";0,063;"namìøená data OK";
"05.03.2025 09:30:00";0,091;"namìøená data OK";
"05.03.2025 09:45:00";0,031;"namìøená data OK";
"05.03.2025 10:00:00";0,005;"namìøená data OK";
"05.03.2025 10:15:00";0,005;"namìøená data OK";
"05.03.2025 10:30:00";0,005;"namìøená data OK";
"05.03.2025 10:45:00";0,022;"namìøená data OK";
"05.03.2025 11:00:00";1,275;"namìøená data OK";
"05.03.2025 11:15:00";2,917;"namìøená data OK";
"05.03.2025 11:30:00";3,773;"namìøená data OK";
"05.03.2025 11:45:00";3,809;"namìøená data OK";
"05.03.2025 12:00:00";4,049;"namìøená data OK";
"05.03.2025 12:15:00";4,246;"namìøená data OK";
"05.03.2025 12:30:00";3,987;"namìøená data OK";
"05.03.2025 12:45:00";4,049;"namìøená data OK";
"05.03.2025 13:00:00";3,831;"namìøená data OK";
"05.03.2025 13:15:00";3,681;"namìøená data OK";
"05.03.2025 13:30:00";3,74;"namìøená data OK";
"05.03.2025 13:45:00";3,55;"namìøená data OK";
"05.03.2025 14:00:00";3,196;"namìøená data OK";
"05.03.2025 14:15:00";2,723;"namìøená data OK";
"05.03.2025 14:30:00";2,512;"namìøená data OK";
"05.03.2025 14:45:00";2,297;"namìøená data OK";
"05.03.2025 15:00:00";2,163;"namìøená data OK";
"05.03.2025 15:15:00";1,896;"namìøená data OK";
"05.03.2025 15:30:00";1,587;"namìøená data OK";
"05.03.2025 15:45:00";1,133;"namìøená data OK";
"05.03.2025 16:00:00";0,791;"namìøená data OK";
"05.03.2025 16:15:00";0,35;"namìøená data OK";
"05.03.2025 16:30:00";0,184;"namìøená data OK";
"05.03.2025 16:45:00";0,017;"namìøená data OK";
"05.03.2025 17:00:00";0,019;"namìøená data OK";
"05.03.2025 17:15:00";0,065;"namìøená data OK";
"05.03.2025 17:30:00";0,096;"namìøená data OK";
"05.03.2025 17:45:00";0,132;"namìøená data OK";
