"Datum";"+A/73068189 [kW]";"Status";
"25.04.2025 18:00:00";0,127;"namìøená data OK";
"25.04.2025 18:15:00";0,174;"namìøená data OK";
"25.04.2025 18:30:00";0,388;"namìøená data OK";
"25.04.2025 18:45:00";0,216;"namìøená data OK";
"25.04.2025 19:00:00";0,185;"namìøená data OK";
"25.04.2025 19:15:00";0,388;"namìøená data OK";
"25.04.2025 19:30:00";0,401;"namìøená data OK";
"25.04.2025 19:45:00";0,261;"namìøená data OK";
"25.04.2025 20:00:00";0,318;"namìøená data OK";
"25.04.2025 20:15:00";0,428;"namìøená data OK";
"25.04.2025 20:30:00";0,306;"namìøená data OK";
"25.04.2025 20:45:00";0,285;"namìøená data OK";
"25.04.2025 21:00:00";0,335;"namìøená data OK";
"25.04.2025 21:15:00";0,352;"namìøená data OK";
"25.04.2025 21:30:00";0,177;"namìøená data OK";
"25.04.2025 21:45:00";0,214;"namìøená data OK";
"25.04.2025 22:00:00";0,342;"namìøená data OK";
"25.04.2025 22:15:00";0,33;"namìøená data OK";
"25.04.2025 22:30:00";0,315;"namìøená data OK";
"25.04.2025 22:45:00";0,363;"namìøená data OK";
"25.04.2025 23:00:00";0,484;"namìøená data OK";
"25.04.2025 23:15:00";0,358;"namìøená data OK";
"25.04.2025 23:30:00";0,333;"namìøená data OK";
"25.04.2025 23:45:00";0,445;"namìøená data OK";
"25.04.2025 24:00:00";0,374;"namìøená data OK";
"26.04.2025 00:15:00";0,343;"namìøená data OK";
"26.04.2025 00:30:00";0,316;"namìøená data OK";
"26.04.2025 00:45:00";0,462;"namìøená data OK";
"26.04.2025 01:00:00";0,344;"namìøená data OK";
"26.04.2025 01:15:00";0,247;"namìøená data OK";
"26.04.2025 01:30:00";0,343;"namìøená data OK";
"26.04.2025 01:45:00";0,341;"namìøená data OK";
"26.04.2025 02:00:00";0,248;"namìøená data OK";
"26.04.2025 02:15:00";0,231;"namìøená data OK";
"26.04.2025 02:30:00";0,371;"namìøená data OK";
"26.04.2025 02:45:00";0,264;"namìøená data OK";
"26.04.2025 03:00:00";0,212;"namìøená data OK";
"26.04.2025 03:15:00";0,337;"namìøená data OK";
"26.04.2025 03:30:00";0,349;"namìøená data OK";
"26.04.2025 03:45:00";0,248;"namìøená data OK";
"26.04.2025 04:00:00";0,239;"namìøená data OK";
"26.04.2025 04:15:00";0,48;"namìøená data OK";
"26.04.2025 04:30:00";0,362;"namìøená data OK";
"26.04.2025 04:45:00";0,296;"namìøená data OK";
"26.04.2025 05:00:00";0,412;"namìøená data OK";
"26.04.2025 05:15:00";0,427;"namìøená data OK";
"26.04.2025 05:30:00";0,322;"namìøená data OK";
"26.04.2025 05:45:00";0,3;"namìøená data OK";
"26.04.2025 06:00:00";0,42;"namìøená data OK";
"26.04.2025 06:15:00";0,138;"namìøená data OK";
"26.04.2025 06:30:00";0,009;"namìøená data OK";
"26.04.2025 06:45:00";0,091;"namìøená data OK";
"26.04.2025 07:00:00";0,069;"namìøená data OK";
"26.04.2025 07:15:00";0,013;"namìøená data OK";
"26.04.2025 07:30:00";0,011;"namìøená data OK";
"26.04.2025 07:45:00";0,028;"namìøená data OK";
"26.04.2025 08:00:00";0,091;"namìøená data OK";
"26.04.2025 08:15:00";0,007;"namìøená data OK";
"26.04.2025 08:30:00";0;"namìøená data OK";
"26.04.2025 08:45:00";0;"namìøená data OK";
"26.04.2025 09:00:00";0;"namìøená data OK";
"26.04.2025 09:15:00";0;"namìøená data OK";
"26.04.2025 09:30:00";0;"namìøená data OK";
"26.04.2025 09:45:00";0;"namìøená data OK";
"26.04.2025 10:00:00";0;"namìøená data OK";
"26.04.2025 10:15:00";0;"namìøená data OK";
"26.04.2025 10:30:00";0;"namìøená data OK";
"26.04.2025 10:45:00";0;"namìøená data OK";
"26.04.2025 11:00:00";0;"namìøená data OK";
"26.04.2025 11:15:00";0;"namìøená data OK";
"26.04.2025 11:30:00";0;"namìøená data OK";
"26.04.2025 11:45:00";0;"namìøená data OK";
"26.04.2025 12:00:00";0;"namìøená data OK";
"26.04.2025 12:15:00";0;"namìøená data OK";
"26.04.2025 12:30:00";0;"namìøená data OK";
"26.04.2025 12:45:00";0;"namìøená data OK";
"26.04.2025 13:00:00";0;"namìøená data OK";
"26.04.2025 13:15:00";0;"namìøená data OK";
"26.04.2025 13:30:00";0,018;"namìøená data OK";
"26.04.2025 13:45:00";0;"namìøená data OK";
"26.04.2025 14:00:00";0;"namìøená data OK";
"26.04.2025 14:15:00";0;"namìøená data OK";
"26.04.2025 14:30:00";0;"namìøená data OK";
"26.04.2025 14:45:00";0;"namìøená data OK";
"26.04.2025 15:00:00";0;"namìøená data OK";
"26.04.2025 15:15:00";0;"namìøená data OK";
"26.04.2025 15:30:00";0,001;"namìøená data OK";
"26.04.2025 15:45:00";0;"namìøená data OK";
"26.04.2025 16:00:00";0;"namìøená data OK";
"26.04.2025 16:15:00";0;"namìøená data OK";
"26.04.2025 16:30:00";0,004;"namìøená data OK";
"26.04.2025 16:45:00";0;"namìøená data OK";
"26.04.2025 17:00:00";0;"namìøená data OK";
"26.04.2025 17:15:00";0,016;"namìøená data OK";
"26.04.2025 17:30:00";0;"namìøená data OK";
"26.04.2025 17:45:00";0;"namìøená data OK";
"26.04.2025 18:00:00";0,059;"namìøená data OK";
"26.04.2025 18:15:00";0,156;"namìøená data OK";
"26.04.2025 18:30:00";0;"namìøená data OK";
"26.04.2025 18:45:00";0,005;"namìøená data OK";
"26.04.2025 19:00:00";0,227;"namìøená data OK";
"26.04.2025 19:15:00";0,121;"namìøená data OK";
"26.04.2025 19:30:00";0,132;"namìøená data OK";
"26.04.2025 19:45:00";0,235;"namìøená data OK";
"26.04.2025 20:00:00";0,284;"namìøená data OK";
"26.04.2025 20:15:00";0,172;"namìøená data OK";
"26.04.2025 20:30:00";0,212;"namìøená data OK";
"26.04.2025 20:45:00";0,398;"namìøená data OK";
"26.04.2025 21:00:00";0,162;"namìøená data OK";
"26.04.2025 21:15:00";0,16;"namìøená data OK";
"26.04.2025 21:30:00";0,336;"namìøená data OK";
"26.04.2025 21:45:00";0,254;"namìøená data OK";
"26.04.2025 22:00:00";0,174;"namìøená data OK";
"26.04.2025 22:15:00";0,261;"namìøená data OK";
"26.04.2025 22:30:00";0,356;"namìøená data OK";
"26.04.2025 22:45:00";0,161;"namìøená data OK";
"26.04.2025 23:00:00";0,162;"namìøená data OK";
"26.04.2025 23:15:00";0,391;"namìøená data OK";
"26.04.2025 23:30:00";0,323;"namìøená data OK";
"26.04.2025 23:45:00";0,309;"namìøená data OK";
"26.04.2025 24:00:00";0,438;"namìøená data OK";
"27.04.2025 00:15:00";0,417;"namìøená data OK";
"27.04.2025 00:30:00";0,299;"namìøená data OK";
"27.04.2025 00:45:00";0,336;"namìøená data OK";
"27.04.2025 01:00:00";0,536;"namìøená data OK";
"27.04.2025 01:15:00";0,232;"namìøená data OK";
"27.04.2025 01:30:00";0,195;"namìøená data OK";
"27.04.2025 01:45:00";0,356;"namìøená data OK";
"27.04.2025 02:00:00";0,282;"namìøená data OK";
"27.04.2025 02:15:00";0,206;"namìøená data OK";
"27.04.2025 02:30:00";0,271;"namìøená data OK";
"27.04.2025 02:45:00";0,406;"namìøená data OK";
"27.04.2025 03:00:00";0,208;"namìøená data OK";
"27.04.2025 03:15:00";0,216;"namìøená data OK";
"27.04.2025 03:30:00";0,413;"namìøená data OK";
"27.04.2025 03:45:00";0,248;"namìøená data OK";
"27.04.2025 04:00:00";0,264;"namìøená data OK";
"27.04.2025 04:15:00";0,415;"namìøená data OK";
"27.04.2025 04:30:00";0,455;"namìøená data OK";
"27.04.2025 04:45:00";0,291;"namìøená data OK";
"27.04.2025 05:00:00";0,297;"namìøená data OK";
"27.04.2025 05:15:00";0,525;"namìøená data OK";
"27.04.2025 05:30:00";0,296;"namìøená data OK";
"27.04.2025 05:45:00";0,267;"namìøená data OK";
"27.04.2025 06:00:00";0,387;"namìøená data OK";
"27.04.2025 06:15:00";0,186;"namìøená data OK";
"27.04.2025 06:30:00";0,002;"namìøená data OK";
"27.04.2025 06:45:00";0,024;"namìøená data OK";
"27.04.2025 07:00:00";0,1;"namìøená data OK";
"27.04.2025 07:15:00";0,012;"namìøená data OK";
"27.04.2025 07:30:00";0,011;"namìøená data OK";
"27.04.2025 07:45:00";0,011;"namìøená data OK";
"27.04.2025 08:00:00";0,08;"namìøená data OK";
"27.04.2025 08:15:00";0,004;"namìøená data OK";
"27.04.2025 08:30:00";0;"namìøená data OK";
"27.04.2025 08:45:00";0;"namìøená data OK";
"27.04.2025 09:00:00";0;"namìøená data OK";
"27.04.2025 09:15:00";0;"namìøená data OK";
"27.04.2025 09:30:00";0;"namìøená data OK";
"27.04.2025 09:45:00";0;"namìøená data OK";
"27.04.2025 10:00:00";0;"namìøená data OK";
"27.04.2025 10:15:00";0;"namìøená data OK";
"27.04.2025 10:30:00";0;"namìøená data OK";
"27.04.2025 10:45:00";0;"namìøená data OK";
"27.04.2025 11:00:00";0;"namìøená data OK";
"27.04.2025 11:15:00";0;"namìøená data OK";
"27.04.2025 11:30:00";0;"namìøená data OK";
"27.04.2025 11:45:00";0;"namìøená data OK";
"27.04.2025 12:00:00";0;"namìøená data OK";
"27.04.2025 12:15:00";0;"namìøená data OK";
"27.04.2025 12:30:00";0;"namìøená data OK";
"27.04.2025 12:45:00";0;"namìøená data OK";
"27.04.2025 13:00:00";0;"namìøená data OK";
"27.04.2025 13:15:00";0;"namìøená data OK";
"27.04.2025 13:30:00";0;"namìøená data OK";
"27.04.2025 13:45:00";0;"namìøená data OK";
"27.04.2025 14:00:00";0;"namìøená data OK";
"27.04.2025 14:15:00";0;"namìøená data OK";
"27.04.2025 14:30:00";0;"namìøená data OK";
"27.04.2025 14:45:00";0;"namìøená data OK";
"27.04.2025 15:00:00";0;"namìøená data OK";
"27.04.2025 15:15:00";0;"namìøená data OK";
"27.04.2025 15:30:00";0;"namìøená data OK";
"27.04.2025 15:45:00";0;"namìøená data OK";
"27.04.2025 16:00:00";0;"namìøená data OK";
"27.04.2025 16:15:00";0;"namìøená data OK";
"27.04.2025 16:30:00";0;"namìøená data OK";
"27.04.2025 16:45:00";0;"namìøená data OK";
"27.04.2025 17:00:00";0;"namìøená data OK";
"27.04.2025 17:15:00";0;"namìøená data OK";
"27.04.2025 17:30:00";0;"namìøená data OK";
"27.04.2025 17:45:00";0;"namìøená data OK";
"27.04.2025 18:00:00";0,042;"namìøená data OK";
"27.04.2025 18:15:00";0,045;"namìøená data OK";
"27.04.2025 18:30:00";0,016;"namìøená data OK";
"27.04.2025 18:45:00";0,104;"namìøená data OK";
"27.04.2025 19:00:00";0,291;"namìøená data OK";
"27.04.2025 19:15:00";0,1;"namìøená data OK";
"27.04.2025 19:30:00";0,141;"namìøená data OK";
"27.04.2025 19:45:00";0,325;"namìøená data OK";
"27.04.2025 20:00:00";0,198;"namìøená data OK";
"27.04.2025 20:15:00";0,166;"namìøená data OK";
"27.04.2025 20:30:00";0,348;"namìøená data OK";
"27.04.2025 20:45:00";0,427;"namìøená data OK";
"27.04.2025 21:00:00";0,258;"namìøená data OK";
"27.04.2025 21:15:00";0,258;"namìøená data OK";
"27.04.2025 21:30:00";0,5;"namìøená data OK";
"27.04.2025 21:45:00";0,284;"namìøená data OK";
"27.04.2025 22:00:00";0,263;"namìøená data OK";
"27.04.2025 22:15:00";0,316;"namìøená data OK";
"27.04.2025 22:30:00";0,414;"namìøená data OK";
"27.04.2025 22:45:00";0,266;"namìøená data OK";
"27.04.2025 23:00:00";0,351;"namìøená data OK";
"27.04.2025 23:15:00";0,575;"namìøená data OK";
"27.04.2025 23:30:00";0,259;"namìøená data OK";
"27.04.2025 23:45:00";0,217;"namìøená data OK";
"27.04.2025 24:00:00";0,401;"namìøená data OK";
"28.04.2025 00:15:00";0,285;"namìøená data OK";
"28.04.2025 00:30:00";0,214;"namìøená data OK";
"28.04.2025 00:45:00";0,286;"namìøená data OK";
"28.04.2025 01:00:00";0,426;"namìøená data OK";
"28.04.2025 01:15:00";0,319;"namìøená data OK";
"28.04.2025 01:30:00";0,312;"namìøená data OK";
"28.04.2025 01:45:00";0,457;"namìøená data OK";
"28.04.2025 02:00:00";0,228;"namìøená data OK";
"28.04.2025 02:15:00";0,191;"namìøená data OK";
"28.04.2025 02:30:00";0,306;"namìøená data OK";
"28.04.2025 02:45:00";0,362;"namìøená data OK";
"28.04.2025 03:00:00";0,21;"namìøená data OK";
"28.04.2025 03:15:00";0,218;"namìøená data OK";
"28.04.2025 03:30:00";0,46;"namìøená data OK";
"28.04.2025 03:45:00";0,228;"namìøená data OK";
"28.04.2025 04:00:00";0,213;"namìøená data OK";
"28.04.2025 04:15:00";0,432;"namìøená data OK";
"28.04.2025 04:30:00";0,449;"namìøená data OK";
"28.04.2025 04:45:00";0,259;"namìøená data OK";
"28.04.2025 05:00:00";0,233;"namìøená data OK";
"28.04.2025 05:15:00";0,443;"namìøená data OK";
"28.04.2025 05:30:00";0,21;"namìøená data OK";
"28.04.2025 05:45:00";0,2;"namìøená data OK";
"28.04.2025 06:00:00";0,348;"namìøená data OK";
"28.04.2025 06:15:00";0,172;"namìøená data OK";
"28.04.2025 06:30:00";0,007;"namìøená data OK";
"28.04.2025 06:45:00";0,031;"namìøená data OK";
"28.04.2025 07:00:00";0,067;"namìøená data OK";
"28.04.2025 07:15:00";0,013;"namìøená data OK";
"28.04.2025 07:30:00";0,011;"namìøená data OK";
"28.04.2025 07:45:00";0,126;"namìøená data OK";
"28.04.2025 08:00:00";0,014;"namìøená data OK";
"28.04.2025 08:15:00";0,006;"namìøená data OK";
"28.04.2025 08:30:00";0,003;"namìøená data OK";
"28.04.2025 08:45:00";0;"namìøená data OK";
"28.04.2025 09:00:00";0;"namìøená data OK";
"28.04.2025 09:15:00";0;"namìøená data OK";
"28.04.2025 09:30:00";0;"namìøená data OK";
"28.04.2025 09:45:00";0;"namìøená data OK";
"28.04.2025 10:00:00";0;"namìøená data OK";
"28.04.2025 10:15:00";0;"namìøená data OK";
"28.04.2025 10:30:00";0;"namìøená data OK";
"28.04.2025 10:45:00";0;"namìøená data OK";
"28.04.2025 11:00:00";0;"namìøená data OK";
"28.04.2025 11:15:00";0;"namìøená data OK";
"28.04.2025 11:30:00";0;"namìøená data OK";
"28.04.2025 11:45:00";0;"namìøená data OK";
"28.04.2025 12:00:00";0;"namìøená data OK";
"28.04.2025 12:15:00";0;"namìøená data OK";
"28.04.2025 12:30:00";0;"namìøená data OK";
"28.04.2025 12:45:00";0;"namìøená data OK";
"28.04.2025 13:00:00";0;"namìøená data OK";
"28.04.2025 13:15:00";0;"namìøená data OK";
"28.04.2025 13:30:00";0;"namìøená data OK";
"28.04.2025 13:45:00";0;"namìøená data OK";
"28.04.2025 14:00:00";0;"namìøená data OK";
"28.04.2025 14:15:00";0;"namìøená data OK";
"28.04.2025 14:30:00";0;"namìøená data OK";
"28.04.2025 14:45:00";0;"namìøená data OK";
"28.04.2025 15:00:00";0;"namìøená data OK";
"28.04.2025 15:15:00";0;"namìøená data OK";
"28.04.2025 15:30:00";0;"namìøená data OK";
"28.04.2025 15:45:00";0;"namìøená data OK";
"28.04.2025 16:00:00";0;"namìøená data OK";
"28.04.2025 16:15:00";0;"namìøená data OK";
"28.04.2025 16:30:00";0;"namìøená data OK";
"28.04.2025 16:45:00";0;"namìøená data OK";
"28.04.2025 17:00:00";0;"namìøená data OK";
"28.04.2025 17:15:00";0,093;"namìøená data OK";
"28.04.2025 17:30:00";0,001;"namìøená data OK";
"28.04.2025 17:45:00";0;"namìøená data OK";
"28.04.2025 18:00:00";0,003;"namìøená data OK";
"28.04.2025 18:15:00";0,065;"namìøená data OK";
"28.04.2025 18:30:00";0,172;"namìøená data OK";
"28.04.2025 18:45:00";0,1;"namìøená data OK";
"28.04.2025 19:00:00";0,315;"namìøená data OK";
"28.04.2025 19:15:00";0,187;"namìøená data OK";
"28.04.2025 19:30:00";0,38;"namìøená data OK";
"28.04.2025 19:45:00";0,463;"namìøená data OK";
"28.04.2025 20:00:00";0,569;"namìøená data OK";
"28.04.2025 20:15:00";1,145;"namìøená data OK";
"28.04.2025 20:30:00";0,948;"namìøená data OK";
"28.04.2025 20:45:00";0,586;"namìøená data OK";
"28.04.2025 21:00:00";0,332;"namìøená data OK";
"28.04.2025 21:15:00";0,316;"namìøená data OK";
"28.04.2025 21:30:00";0,523;"namìøená data OK";
"28.04.2025 21:45:00";0,795;"namìøená data OK";
"28.04.2025 22:00:00";0,936;"namìøená data OK";
"28.04.2025 22:15:00";1,309;"namìøená data OK";
"28.04.2025 22:30:00";1,325;"namìøená data OK";
"28.04.2025 22:45:00";1,126;"namìøená data OK";
"28.04.2025 23:00:00";1,017;"namìøená data OK";
"28.04.2025 23:15:00";1,19;"namìøená data OK";
"28.04.2025 23:30:00";0,332;"namìøená data OK";
"28.04.2025 23:45:00";0,306;"namìøená data OK";
"28.04.2025 24:00:00";0,37;"namìøená data OK";
"29.04.2025 00:15:00";0,364;"namìøená data OK";
"29.04.2025 00:30:00";0,284;"namìøená data OK";
"29.04.2025 00:45:00";0,272;"namìøená data OK";
"29.04.2025 01:00:00";0,464;"namìøená data OK";
"29.04.2025 01:15:00";0,376;"namìøená data OK";
"29.04.2025 01:30:00";0,336;"namìøená data OK";
"29.04.2025 01:45:00";0,354;"namìøená data OK";
"29.04.2025 02:00:00";0,344;"namìøená data OK";
"29.04.2025 02:15:00";0,287;"namìøená data OK";
"29.04.2025 02:30:00";0,265;"namìøená data OK";
"29.04.2025 02:45:00";0,414;"namìøená data OK";
"29.04.2025 03:00:00";0,29;"namìøená data OK";
"29.04.2025 03:15:00";0,266;"namìøená data OK";
"29.04.2025 03:30:00";0,376;"namìøená data OK";
"29.04.2025 03:45:00";0,345;"namìøená data OK";
"29.04.2025 04:00:00";0,262;"namìøená data OK";
"29.04.2025 04:15:00";0,373;"namìøená data OK";
"29.04.2025 04:30:00";0,527;"namìøená data OK";
"29.04.2025 04:45:00";0,315;"namìøená data OK";
"29.04.2025 05:00:00";0,239;"namìøená data OK";
"29.04.2025 05:15:00";0,36;"namìøená data OK";
"29.04.2025 05:30:00";0,33;"namìøená data OK";
"29.04.2025 05:45:00";0,219;"namìøená data OK";
"29.04.2025 06:00:00";0,354;"namìøená data OK";
"29.04.2025 06:15:00";0,328;"namìøená data OK";
"29.04.2025 06:30:00";0,283;"namìøená data OK";
"29.04.2025 06:45:00";0,055;"namìøená data OK";
"29.04.2025 07:00:00";0,235;"namìøená data OK";
"29.04.2025 07:15:00";0,907;"namìøená data OK";
"29.04.2025 07:30:00";0,374;"namìøená data OK";
"29.04.2025 07:45:00";1,328;"namìøená data OK";
"29.04.2025 08:00:00";0,009;"namìøená data OK";
"29.04.2025 08:15:00";0,006;"namìøená data OK";
"29.04.2025 08:30:00";0,002;"namìøená data OK";
"29.04.2025 08:45:00";0;"namìøená data OK";
"29.04.2025 09:00:00";0;"namìøená data OK";
"29.04.2025 09:15:00";0;"namìøená data OK";
"29.04.2025 09:30:00";0;"namìøená data OK";
"29.04.2025 09:45:00";0;"namìøená data OK";
"29.04.2025 10:00:00";0;"namìøená data OK";
"29.04.2025 10:15:00";0;"namìøená data OK";
"29.04.2025 10:30:00";0;"namìøená data OK";
"29.04.2025 10:45:00";0;"namìøená data OK";
"29.04.2025 11:00:00";0;"namìøená data OK";
"29.04.2025 11:15:00";0;"namìøená data OK";
"29.04.2025 11:30:00";0;"namìøená data OK";
"29.04.2025 11:45:00";0;"namìøená data OK";
"29.04.2025 12:00:00";0;"namìøená data OK";
"29.04.2025 12:15:00";0;"namìøená data OK";
"29.04.2025 12:30:00";0;"namìøená data OK";
"29.04.2025 12:45:00";0;"namìøená data OK";
"29.04.2025 13:00:00";0,049;"namìøená data OK";
"29.04.2025 13:15:00";0;"namìøená data OK";
"29.04.2025 13:30:00";0;"namìøená data OK";
"29.04.2025 13:45:00";0;"namìøená data OK";
"29.04.2025 14:00:00";0;"namìøená data OK";
"29.04.2025 14:15:00";0;"namìøená data OK";
"29.04.2025 14:30:00";0;"namìøená data OK";
"29.04.2025 14:45:00";0;"namìøená data OK";
"29.04.2025 15:00:00";0;"namìøená data OK";
"29.04.2025 15:15:00";0;"namìøená data OK";
"29.04.2025 15:30:00";0;"namìøená data OK";
"29.04.2025 15:45:00";0;"namìøená data OK";
"29.04.2025 16:00:00";0;"namìøená data OK";
"29.04.2025 16:15:00";0;"namìøená data OK";
"29.04.2025 16:30:00";0;"namìøená data OK";
"29.04.2025 16:45:00";0;"namìøená data OK";
"29.04.2025 17:00:00";0;"namìøená data OK";
"29.04.2025 17:15:00";0,001;"namìøená data OK";
"29.04.2025 17:30:00";0;"namìøená data OK";
"29.04.2025 17:45:00";0;"namìøená data OK";
"29.04.2025 18:00:00";0;"namìøená data OK";
"29.04.2025 18:15:00";0,02;"namìøená data OK";
"29.04.2025 18:30:00";0,012;"namìøená data OK";
"29.04.2025 18:45:00";0;"namìøená data OK";
"29.04.2025 19:00:00";0,063;"namìøená data OK";
"29.04.2025 19:15:00";0,165;"namìøená data OK";
"29.04.2025 19:30:00";0,07;"namìøená data OK";
"29.04.2025 19:45:00";0,174;"namìøená data OK";
"29.04.2025 20:00:00";0,388;"namìøená data OK";
"29.04.2025 20:15:00";0,191;"namìøená data OK";
"29.04.2025 20:30:00";0,173;"namìøená data OK";
"29.04.2025 20:45:00";0,304;"namìøená data OK";
"29.04.2025 21:00:00";0,27;"namìøená data OK";
"29.04.2025 21:15:00";0,156;"namìøená data OK";
